Instance,Makespan,solve_time
ABZ5_G.txt,1517.0,0.0005645751953125
Ta72_F.txt,6802.0,0.013085603713989258
LA01_L.txt,783.25,0.000690460205078125
Ta64_F.txt,3719.0,0.006397724151611328
LA25_S.txt,1392.0,0.0010099411010742188
Ta49_F.txt,2669.5,0.003744363784790039
Ta39_F.txt,2776.0,0.0027077198028564453
Ta79_F.txt,6802.0,0.0135345458984375
Ta01_F.txt,1537.0,0.0017037391662597656
ORB04_Z.txt,1287.25,0.0006058216094970703
Ta48_F.txt,2917.0,0.0037567615509033203
LA27_S.txt,1675.5,0.0011851787567138672
