Instance,Makespan
"JobShopInstance(name=Ta20_F.txt, num_jobs=20, num_machines=15)",5818.0
"JobShopInstance(name=Ta21_F.txt, num_jobs=20, num_machines=20)",7685.0
"JobShopInstance(name=Ta22_F.txt, num_jobs=20, num_machines=20)",6058.0
"JobShopInstance(name=Ta23_F.txt, num_jobs=20, num_machines=20)",7785.0
"JobShopInstance(name=Ta24_F.txt, num_jobs=20, num_machines=20)",7531.0
"JobShopInstance(name=Ta25_F.txt, num_jobs=20, num_machines=20)",7869.0
"JobShopInstance(name=Ta26_F.txt, num_jobs=20, num_machines=20)",7108.0
"JobShopInstance(name=Ta27_F.txt, num_jobs=20, num_machines=20)",7961.0
"JobShopInstance(name=Ta28_F.txt, num_jobs=20, num_machines=20)",8028.0
"JobShopInstance(name=Ta29_F.txt, num_jobs=20, num_machines=20)",8908.0
"JobShopInstance(name=Ta30_F.txt, num_jobs=20, num_machines=20)",8770.0
"JobShopInstance(name=Ta31_F.txt, num_jobs=30, num_machines=15)",6556.0
"JobShopInstance(name=Ta32_F.txt, num_jobs=30, num_machines=15)",7451.0
"JobShopInstance(name=Ta33_F.txt, num_jobs=30, num_machines=15)",7746.0
"JobShopInstance(name=Ta34_F.txt, num_jobs=30, num_machines=15)",8977.0
"JobShopInstance(name=Ta35_F.txt, num_jobs=30, num_machines=15)",7319.0
"JobShopInstance(name=Ta36_F.txt, num_jobs=30, num_machines=15)",7496.0
"JobShopInstance(name=Ta37_F.txt, num_jobs=30, num_machines=15)",7069.0
"JobShopInstance(name=Ta38_F.txt, num_jobs=30, num_machines=15)",8064.0
"JobShopInstance(name=Ta39_F.txt, num_jobs=30, num_machines=15)",6961.0
"JobShopInstance(name=Ta40_F.txt, num_jobs=30, num_machines=15)",7972.0
"JobShopInstance(name=Ta41_F.txt, num_jobs=30, num_machines=20)",12339.0
"JobShopInstance(name=Ta42_F.txt, num_jobs=30, num_machines=20)",12013.0
"JobShopInstance(name=Ta43_F.txt, num_jobs=30, num_machines=20)",10760.0
"JobShopInstance(name=Ta44_F.txt, num_jobs=30, num_machines=20)",10570.0
"JobShopInstance(name=Ta45_F.txt, num_jobs=30, num_machines=20)",11692.0
"JobShopInstance(name=Ta46_F.txt, num_jobs=30, num_machines=20)",11911.0
"JobShopInstance(name=Ta47_F.txt, num_jobs=30, num_machines=20)",11175.0
"JobShopInstance(name=Ta48_F.txt, num_jobs=30, num_machines=20)",10319.0
"JobShopInstance(name=Ta49_F.txt, num_jobs=30, num_machines=20)",10631.0
"JobShopInstance(name=Ta50_F.txt, num_jobs=30, num_machines=20)",9983.0
"JobShopInstance(name=Ta51_F.txt, num_jobs=50, num_machines=15)",8988.0
"JobShopInstance(name=Ta52_F.txt, num_jobs=50, num_machines=15)",11148.0
"JobShopInstance(name=Ta53_F.txt, num_jobs=50, num_machines=15)",10042.0
"JobShopInstance(name=Ta54_F.txt, num_jobs=50, num_machines=15)",12340.0
"JobShopInstance(name=Ta55_F.txt, num_jobs=50, num_machines=15)",10408.0
"JobShopInstance(name=Ta56_F.txt, num_jobs=50, num_machines=15)",11197.0
"JobShopInstance(name=Ta57_F.txt, num_jobs=50, num_machines=15)",11989.0
"JobShopInstance(name=Ta58_F.txt, num_jobs=50, num_machines=15)",9798.0
"JobShopInstance(name=Ta59_F.txt, num_jobs=50, num_machines=15)",11410.0
"JobShopInstance(name=Ta60_F.txt, num_jobs=50, num_machines=15)",11112.0
"JobShopInstance(name=Ta61_F.txt, num_jobs=50, num_machines=20)",16122.0
"JobShopInstance(name=Ta62_F.txt, num_jobs=50, num_machines=20)",15440.0
"JobShopInstance(name=Ta63_F.txt, num_jobs=50, num_machines=20)",15054.0
"JobShopInstance(name=Ta64_F.txt, num_jobs=50, num_machines=20)",15355.0
"JobShopInstance(name=Ta65_F.txt, num_jobs=50, num_machines=20)",17435.0
"JobShopInstance(name=Ta66_F.txt, num_jobs=50, num_machines=20)",15378.0
"JobShopInstance(name=Ta67_F.txt, num_jobs=50, num_machines=20)",15576.0
"JobShopInstance(name=Ta68_F.txt, num_jobs=50, num_machines=20)",16725.0
"JobShopInstance(name=Ta69_F.txt, num_jobs=50, num_machines=20)",18033.0
"JobShopInstance(name=Ta70_F.txt, num_jobs=50, num_machines=20)",15693.0
"JobShopInstance(name=Ta71_F.txt, num_jobs=100, num_machines=20)",32229.0
"JobShopInstance(name=Ta72_F.txt, num_jobs=100, num_machines=20)",27729.0
"JobShopInstance(name=Ta73_F.txt, num_jobs=100, num_machines=20)",28040.0
"JobShopInstance(name=Ta74_F.txt, num_jobs=100, num_machines=20)",25505.0
"JobShopInstance(name=Ta75_F.txt, num_jobs=100, num_machines=20)",30453.0
"JobShopInstance(name=Ta76_F.txt, num_jobs=100, num_machines=20)",27829.0
"JobShopInstance(name=Ta77_F.txt, num_jobs=100, num_machines=20)",28896.0
"JobShopInstance(name=Ta78_F.txt, num_jobs=100, num_machines=20)",31588.0
"JobShopInstance(name=Ta79_F.txt, num_jobs=100, num_machines=20)",27810.0
"JobShopInstance(name=Ta80_F.txt, num_jobs=100, num_machines=20)",29420.0
